transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,channel,login_attempts,account_balance,amount_anomaly,login_attempt_anomaly,channel_risk,high_debit_risk,low_bal_high_amount,anomaly_score,final_flag
TX000883,AC00474,119.01,2023-03-13,Debit,Philadelphia,ATM,1,9798.26,0,0,0,0,0,0,0
TX000884,AC00448,183.32,2023-05-10,Debit,Raleigh,ATM,1,137.42,0,0,0,0,1,1,0
TX000885,AC00439,858.88,2023-08-22,Debit,Jacksonville,Online,1,7015.46,0,0,1,0,0,1,0
TX000886,AC00133,11.46,2023-02-13,Credit,San Francisco,Online,1,2356.71,0,0,1,0,0,1,0
TX000887,AC00480,61.37,2023-02-06,Debit,Columbus,Branch,1,4294.44,0,0,0,0,0,0,0
TX000888,AC00265,103.08,2023-02-27,Credit,Milwaukee,Branch,1,9251.38,0,0,0,0,0,0,0
TX000889,AC00176,1.21,2023-08-21,Debit,Atlanta,Branch,1,7542.74,0,0,0,0,0,0,0
TX000890,AC00278,425.18,2023-10-04,Credit,Colorado Springs,Online,1,9880.71,0,0,1,0,0,1,0
TX000891,AC00216,60.96,2023-10-23,Debit,Colorado Springs,ATM,1,6189.24,0,0,0,0,0,0,0
TX000892,AC00431,64.21,2023-01-09,Debit,Omaha,ATM,1,12540.18,0,0,0,0,0,0,0
TX000893,AC00063,523.02,2023-05-19,Debit,Jacksonville,Online,1,4586.11,0,0,1,0,0,1,0
TX000894,AC00090,50.26,2023-11-09,Debit,Las Vegas,Branch,1,1519.38,0,0,0,0,0,0,0
TX000895,AC00133,110.08,2023-11-20,Debit,Detroit,Branch,1,1447.26,0,0,0,0,0,0,0
TX000896,AC00357,54.47,2023-11-13,Credit,Philadelphia,Branch,1,1131.42,0,0,0,0,0,0,0
TX000897,AC00404,79.76,2023-04-03,Debit,Kansas City,Online,1,10278.75,0,0,1,0,0,1,0
TX000898,AC00390,16.79,2023-11-06,Credit,Detroit,Online,1,535.15,0,0,1,0,0,1,0
TX000899,AC00083,1531.31,2023-10-23,Debit,San Diego,Online,4,859.86,1,1,1,1,1,5,1
TX000900,AC00161,68.62,2023-06-29,Debit,Omaha,Branch,1,13891.47,0,0,0,0,0,0,0
TX000901,AC00425,157.16,2023-03-13,Debit,New York,Branch,1,1545.77,0,0,0,0,0,0,0
TX000902,AC00363,643.38,2023-11-06,Credit,Detroit,Online,1,1046.74,0,0,1,0,0,1,0
TX000903,AC00385,328.34,2023-10-12,Credit,San Diego,Online,1,2840.45,0,0,1,0,0,1,0
TX000904,AC00045,72.68,2023-07-21,Debit,Seattle,Online,1,6216.77,0,0,1,0,0,1,0
TX000905,AC00480,354.76,2023-05-17,Debit,Detroit,Branch,1,10141.92,0,0,0,0,0,0,0
TX000906,AC00369,793.88,2023-02-22,Credit,Los Angeles,ATM,1,1404.06,0,0,0,0,0,0,0
TX000907,AC00109,29.22,2023-02-27,Debit,Detroit,ATM,1,7795.79,0,0,0,0,0,0,0
TX000908,AC00264,653.97,2023-10-04,Debit,Miami,Online,1,3886.65,0,0,1,0,0,1,0
TX000909,AC00076,366.43,2023-01-30,Credit,Portland,Online,1,1560.45,0,0,1,0,0,1,0
TX000910,AC00438,120.86,2023-11-16,Debit,Colorado Springs,Online,4,13566.58,0,1,1,0,0,2,0
TX000911,AC00453,233.74,2023-02-13,Debit,Boston,Online,1,4749.54,0,0,1,0,0,1,0
TX000912,AC00222,471.84,2023-09-29,Debit,Raleigh,ATM,1,1044.33,0,0,0,0,0,0,0
TX000913,AC00179,213.40,2023-08-14,Credit,Fort Worth,Branch,1,2012.24,0,0,0,0,0,0,0
TX000914,AC00386,254.21,2023-05-22,Debit,Phoenix,ATM,1,2487.20,0,0,0,0,0,0,0
TX000915,AC00171,577.73,2023-11-10,Debit,San Jose,ATM,1,14977.99,0,0,0,0,0,0,0
TX000916,AC00336,170.26,2023-09-25,Debit,Chicago,ATM,1,1969.48,0,0,0,0,0,0,0
TX000917,AC00272,337.73,2023-05-23,Debit,San Antonio,Online,4,7001.20,0,1,1,0,0,2,0
TX000918,AC00402,330.61,2023-07-06,Credit,Nashville,Branch,1,2525.25,0,0,0,0,0,0,0
TX000919,AC00136,132.33,2023-11-10,Credit,Phoenix,ATM,1,7457.94,0,0,0,0,0,0,0
TX000920,AC00280,672.74,2023-08-10,Credit,Colorado Springs,Branch,1,5386.52,0,0,0,0,0,0,0
TX000921,AC00352,74.04,2023-02-23,Debit,Memphis,Online,1,1690.23,0,0,1,0,0,1,0
TX000922,AC00495,197.18,2023-05-09,Debit,Tucson,Online,1,3114.92,0,0,1,0,0,1,0
TX000923,AC00061,21.15,2023-11-20,Debit,Columbus,Branch,1,3466.74,0,0,0,0,0,0,0
TX000924,AC00129,218.37,2023-06-05,Debit,Houston,ATM,1,9942.24,0,0,0,0,0,0,0
TX000925,AC00237,590.01,2023-02-06,Debit,San Jose,Online,3,9791.74,0,0,1,0,0,1,0
TX000926,AC00230,697.82,2023-11-27,Debit,New York,Online,1,6824.00,0,0,1,0,0,1,0
TX000927,AC00224,302.76,2023-11-16,Debit,Sacramento,ATM,3,8583.39,0,0,0,0,0,0,0
TX000928,AC00354,148.00,2023-01-23,Debit,Tucson,Branch,1,1488.65,0,0,0,0,0,0,0
TX000929,AC00479,22.26,2023-01-30,Debit,San Antonio,Branch,1,5583.88,0,0,0,0,0,0,0
TX000930,AC00329,0.86,2023-02-13,Debit,Colorado Springs,ATM,1,1357.22,0,0,0,0,0,0,0
TX000931,AC00160,757.10,2023-01-23,Debit,Atlanta,Branch,1,10553.23,0,0,0,0,0,0,0
TX000932,AC00050,38.81,2023-04-28,Credit,Virginia Beach,Online,1,1619.60,0,0,1,0,0,1,0
TX000933,AC00200,76.51,2023-04-03,Credit,Mesa,Online,4,9475.40,0,1,1,0,0,2,0
TX000934,AC00254,32.46,2023-03-10,Debit,Charlotte,Online,1,8656.18,0,0,1,0,0,1,0
TX000935,AC00456,1022.75,2023-01-19,Credit,San Jose,Branch,1,207.74,0,0,0,0,1,1,0
TX000936,AC00320,20.64,2023-04-20,Debit,Charlotte,Branch,1,949.38,0,0,0,0,0,0,0
TX000937,AC00446,662.11,2023-02-02,Debit,Atlanta,Branch,1,1996.38,0,0,0,0,0,0,0
TX000938,AC00292,288.77,2023-11-13,Debit,Los Angeles,ATM,1,8836.51,0,0,0,0,0,0,0
TX000939,AC00111,35.05,2023-09-27,Debit,Boston,Branch,1,14330.47,0,0,0,0,0,0,0
TX000940,AC00157,214.73,2023-11-10,Credit,Los Angeles,ATM,1,5368.42,0,0,0,0,0,0,0
TX000941,AC00429,25.38,2023-10-23,Debit,Louisville,Branch,1,8616.05,0,0,0,0,0,0,0
TX000942,AC00182,617.66,2023-01-30,Debit,Memphis,ATM,1,5906.58,0,0,0,0,0,0,0
TX000943,AC00166,446.39,2023-12-12,Debit,Houston,ATM,1,7863.60,0,0,0,0,0,0,0
TX000944,AC00005,377.92,2023-02-22,Debit,Raleigh,Branch,1,2254.71,0,0,0,0,0,0,0
TX000945,AC00459,11.04,2023-02-13,Debit,Phoenix,Online,1,6983.04,0,0,1,0,0,1,0
TX000946,AC00432,275.46,2023-07-24,Debit,Fort Worth,ATM,1,9697.75,0,0,0,0,0,0,0
TX000947,AC00317,179.76,2023-07-12,Debit,Philadelphia,Online,1,5909.52,0,0,1,0,0,1,0
TX000948,AC00377,32.34,2023-06-21,Debit,Kansas City,Branch,1,7847.62,0,0,0,0,0,0,0
TX000949,AC00130,273.92,2023-07-04,Debit,Portland,Branch,1,4543.56,0,0,0,0,0,0,0
TX000950,AC00236,375.45,2023-12-05,Debit,Fort Worth,Branch,1,1307.23,0,0,0,0,0,0,0
TX000951,AC00243,388.98,2023-08-21,Debit,Fresno,ATM,1,1819.91,0,0,0,0,0,0,0
TX000952,AC00017,492.84,2023-03-01,Debit,Indianapolis,ATM,1,577.67,0,0,0,0,0,0,0
TX000953,AC00295,148.85,2023-11-29,Debit,Mesa,ATM,1,7802.36,0,0,0,0,0,0,0
TX000954,AC00187,119.95,2023-04-10,Credit,Philadelphia,Branch,5,2596.61,0,1,0,0,0,1,0
TX000955,AC00395,391.66,2023-07-10,Debit,Fresno,Branch,1,2406.31,0,0,0,0,0,0,0
TX000956,AC00225,185.99,2023-04-24,Credit,Fresno,Branch,1,402.45,0,0,0,0,0,0,0
TX000957,AC00355,322.48,2023-03-13,Debit,Jacksonville,ATM,1,1238.43,0,0,0,0,0,0,0
TX000958,AC00217,20.27,2023-12-04,Debit,Miami,Branch,1,796.35,0,0,0,0,0,0,0
TX000959,AC00282,280.61,2023-11-27,Debit,Mesa,ATM,3,7888.76,0,0,0,0,0,0,0
TX000960,AC00477,199.02,2023-05-29,Debit,Houston,ATM,1,4658.89,0,0,0,0,0,0,0
TX000961,AC00158,104.23,2023-10-17,Credit,Louisville,Online,1,5009.29,0,0,1,0,0,1,0
TX000962,AC00174,353.59,2023-08-11,Credit,New York,Branch,5,1822.34,0,1,0,0,0,1,0
TX000963,AC00124,55.86,2023-01-23,Debit,Seattle,Online,1,5346.46,0,0,1,0,0,1,0
TX000964,AC00247,10.77,2023-03-08,Debit,Indianapolis,ATM,1,10704.95,0,0,0,0,0,0,0
TX000965,AC00297,95.55,2023-04-10,Debit,Louisville,Branch,1,2434.74,0,0,0,0,0,0,0
TX000966,AC00114,477.07,2023-11-27,Debit,Columbus,Online,1,6568.07,0,0,1,0,0,1,0
TX000967,AC00170,9.10,2023-03-02,Credit,San Francisco,Online,1,2791.45,0,0,1,0,0,1,0
TX000968,AC00185,21.41,2023-12-04,Debit,Louisville,Online,1,658.91,0,0,1,0,0,1,0
TX000969,AC00487,278.28,2023-10-02,Debit,Jacksonville,Branch,1,1346.88,0,0,0,0,0,0,0
TX000970,AC00280,388.10,2023-08-21,Credit,Los Angeles,Online,1,3022.12,0,0,1,0,0,1,0
TX000971,AC00017,215.39,2023-06-21,Debit,Detroit,ATM,1,1582.55,0,0,0,0,0,0,0
TX000972,AC00496,194.37,2023-04-26,Debit,Milwaukee,ATM,1,14395.88,0,0,0,0,0,0,0
TX000973,AC00304,37.70,2023-06-29,Debit,Miami,ATM,1,1741.10,0,0,0,0,0,0,0
TX000974,AC00475,19.59,2023-06-16,Debit,Charlotte,Branch,1,1061.69,0,0,0,0,0,0,0
TX000975,AC00111,81.35,2023-01-23,Debit,Houston,Online,1,7192.45,0,0,1,0,0,1,0
TX000976,AC00316,314.54,2023-09-29,Credit,Virginia Beach,Branch,1,9923.45,0,0,0,0,0,0,0
TX000977,AC00007,466.64,2023-09-04,Debit,Las Vegas,ATM,1,10915.11,0,0,0,0,0,0,0
TX000978,AC00033,397.01,2023-08-07,Debit,Los Angeles,ATM,1,719.52,0,0,0,0,0,0,0
TX000979,AC00453,472.48,2023-02-27,Debit,New York,Branch,1,7128.82,0,0,0,0,0,0,0
TX000980,AC00147,67.15,2023-11-20,Debit,Indianapolis,Online,1,9028.49,0,0,1,0,0,1,0
TX000981,AC00401,102.67,2023-05-10,Debit,Albuquerque,Branch,1,4656.94,0,0,0,0,0,0,0
TX000982,AC00336,460.09,2023-03-06,Credit,Fresno,Online,3,6990.64,0,0,1,0,0,1,0
TX000983,AC00281,453.49,2023-01-02,Debit,Seattle,Branch,1,6366.43,0,0,0,0,0,0,0
TX000984,AC00082,267.17,2023-08-24,Debit,Seattle,ATM,1,1382.62,0,0,0,0,0,0,0
TX000985,AC00247,111.26,2023-08-18,Debit,Boston,ATM,1,14350.11,0,0,0,0,0,0,0
TX000986,AC00278,121.17,2023-12-25,Debit,Phoenix,ATM,1,12990.77,0,0,0,0,0,0,0
TX000987,AC00176,213.28,2023-12-25,Debit,Mesa,Branch,1,4835.91,0,0,0,0,0,0,0
TX000988,AC00159,187.88,2023-08-10,Debit,Nashville,ATM,1,2154.58,0,0,0,0,0,0,0
TX000989,AC00035,471.88,2023-10-30,Credit,San Jose,Online,1,14833.34,0,0,1,0,0,1,0
TX000990,AC00463,83.79,2023-10-12,Debit,Nashville,ATM,1,5061.30,0,0,0,0,0,0,0
TX000991,AC00339,212.14,2023-08-14,Debit,Austin,Branch,1,7225.06,0,0,0,0,0,0,0
TX000992,AC00239,99.16,2023-02-28,Debit,San Francisco,Online,1,2607.58,0,0,1,0,0,1,0
TX000993,AC00090,839.33,2023-05-02,Credit,Louisville,Branch,1,11538.97,0,0,0,0,0,0,0
TX000994,AC00144,29.91,2023-07-31,Credit,Philadelphia,Online,3,2834.84,0,0,1,0,0,1,0
TX000995,AC00488,4.24,2023-04-17,Debit,San Diego,Online,1,7822.73,0,0,1,0,0,1,0
TX000996,AC00039,50.29,2023-09-18,Credit,Raleigh,Online,1,7604.90,0,0,1,0,0,1,0
TX000997,AC00475,135.85,2023-08-03,Debit,Fresno,Online,1,1480.39,0,0,1,0,0,1,0
TX000998,AC00368,368.53,2023-04-03,Debit,Raleigh,Branch,1,13696.31,0,0,0,0,0,0,0
TX000999,AC00339,17.95,2023-06-05,Credit,Sacramento,Branch,1,12344.90,0,0,0,0,0,0,0
TX001000,AC00297,127.80,2023-03-02,Credit,Virginia Beach,Branch,1,8630.99,0,0,0,0,0,0,0
TX001001,AC00345,16.73,2023-02-22,Debit,Houston,Online,1,2202.62,0,0,1,0,0,1,0
TX001002,AC00458,317.12,2023-12-11,Debit,Fort Worth,Branch,1,14409.74,0,0,0,0,0,0,0
TX001003,AC00062,476.63,2023-07-25,Debit,Charlotte,ATM,1,4894.25,0,0,0,0,0,0,0
TX001004,AC00070,156.58,2023-09-18,Debit,Portland,Branch,1,8981.61,0,0,0,0,0,0,0
TX001005,AC00183,55.12,2023-09-18,Credit,Houston,Online,1,3791.99,0,0,1,0,0,1,0
TX001006,AC00190,15.74,2023-01-09,Debit,Denver,Branch,1,690.16,0,0,0,0,0,0,0
TX001007,AC00255,353.68,2023-11-06,Debit,Las Vegas,Online,1,6777.12,0,0,1,0,0,1,0
TX001008,AC00311,297.15,2023-10-12,Debit,Phoenix,Online,1,5449.37,0,0,1,0,0,1,0
TX001009,AC00075,647.85,2023-12-04,Debit,Omaha,Branch,1,13779.97,0,0,0,0,0,0,0
TX001010,AC00013,75.04,2023-07-27,Debit,El Paso,ATM,1,9648.60,0,0,0,0,0,0,0
TX001011,AC00247,273.92,2023-05-08,Debit,Virginia Beach,Online,1,1029.15,0,0,1,0,0,1,0
TX001012,AC00329,215.80,2023-05-18,Credit,Jacksonville,Branch,1,3656.62,0,0,0,0,0,0,0
TX001013,AC00257,963.77,2023-07-11,Debit,Louisville,ATM,1,6710.51,0,0,0,0,0,0,0
TX001014,AC00414,420.60,2023-04-17,Debit,Louisville,Branch,1,1778.75,0,0,0,0,0,0,0
TX001015,AC00011,688.36,2023-06-30,Credit,Memphis,Branch,1,5191.13,0,0,0,0,0,0,0
TX001016,AC00416,285.18,2023-03-08,Credit,Sacramento,Branch,1,14847.97,0,0,0,0,0,0,0
TX001017,AC00174,213.55,2023-03-30,Debit,Boston,ATM,1,5238.37,0,0,0,0,0,0,0
TX001018,AC00218,463.11,2023-09-26,Credit,Las Vegas,Branch,1,10238.82,0,0,0,0,0,0,0
TX001019,AC00323,150.03,2023-07-10,Debit,Columbus,ATM,1,7491.42,0,0,0,0,0,0,0
TX001020,AC00209,428.61,2023-10-09,Debit,Fresno,Branch,1,2116.36,0,0,0,0,0,0,0
TX001021,AC00337,309.56,2023-06-05,Debit,Charlotte,Online,1,972.04,0,0,1,0,0,1,0
TX001022,AC00083,377.08,2023-02-15,Credit,Mesa,Branch,1,6430.86,0,0,0,0,0,0,0
TX001023,AC00246,77.25,2023-12-22,Debit,Virginia Beach,Branch,1,14077.97,0,0,0,0,0,0,0
TX001024,AC00194,146.92,2023-09-08,Debit,Portland,ATM,1,3990.60,0,0,0,0,0,0,0
TX001025,AC00361,126.60,2023-05-26,Debit,San Antonio,Branch,1,961.65,0,0,0,0,0,0,0
TX001026,AC00214,101.34,2023-03-03,Debit,Boston,ATM,1,703.26,0,0,0,0,0,0,0
TX001027,AC00204,184.97,2023-06-26,Debit,Denver,Branch,1,1156.67,0,0,0,0,0,0,0
TX001028,AC00394,451.15,2023-02-27,Debit,Colorado Springs,ATM,1,1356.47,0,0,0,0,0,0,0
TX001029,AC00002,516.47,2023-12-21,Credit,Charlotte,ATM,1,1305.06,0,0,0,0,0,0,0
TX001030,AC00337,880.04,2023-10-30,Debit,Sacramento,ATM,1,261.97,0,0,0,0,1,1,0
TX001031,AC00184,353.69,2023-08-22,Debit,San Jose,Online,1,9500.79,0,0,1,0,0,1,0
TX001032,AC00258,66.69,2023-11-01,Credit,San Antonio,Branch,1,1210.33,0,0,0,0,0,0,0
TX001033,AC00164,95.75,2023-07-12,Debit,Los Angeles,Branch,1,337.62,0,0,0,0,0,0,0
TX001034,AC00032,43.91,2023-08-17,Debit,Albuquerque,Online,1,1806.68,0,0,1,0,0,1,0
TX001035,AC00092,98.03,2023-12-18,Debit,El Paso,Branch,1,6323.45,0,0,0,0,0,0,0
TX001036,AC00485,617.66,2023-02-16,Debit,Boston,ATM,1,7155.95,0,0,0,0,0,0,0
TX001037,AC00067,888.57,2023-06-13,Debit,San Antonio,Online,1,7896.14,0,0,1,0,0,1,0
TX001038,AC00005,107.48,2023-12-04,Debit,Omaha,Branch,1,591.23,0,0,0,0,0,0,0
TX001039,AC00291,36.57,2023-08-07,Debit,Omaha,ATM,1,2583.07,0,0,0,0,0,0,0
TX001040,AC00284,575.62,2023-06-12,Debit,Oklahoma City,Online,1,234.41,0,0,1,0,1,2,0
TX001041,AC00024,84.89,2023-05-22,Debit,San Jose,ATM,1,4735.61,0,0,0,0,0,0,0
TX001042,AC00310,832.30,2023-07-12,Credit,Austin,Branch,1,6617.52,0,0,0,0,0,0,0
TX001043,AC00246,180.65,2023-12-04,Debit,Charlotte,Branch,5,816.01,0,1,0,0,0,1,0
TX001044,AC00463,7.76,2023-03-27,Credit,Las Vegas,Online,1,7393.11,0,0,1,0,0,1,0
TX001045,AC00318,109.30,2023-08-02,Debit,Fort Worth,Branch,1,13510.11,0,0,0,0,0,0,0
TX001046,AC00474,230.08,2023-05-01,Debit,Austin,Online,1,4466.10,0,0,1,0,0,1,0
TX001047,AC00192,361.92,2023-02-20,Debit,Detroit,ATM,1,7474.31,0,0,0,0,0,0,0
TX001048,AC00100,71.29,2023-02-02,Debit,Chicago,ATM,2,7225.63,0,0,0,0,0,0,0
TX001049,AC00407,122.45,2023-01-16,Debit,New York,Branch,1,7255.49,0,0,0,0,0,0,0
TX001050,AC00276,642.53,2023-08-14,Debit,Mesa,ATM,1,11417.91,0,0,0,0,0,0,0
TX001051,AC00420,62.86,2023-05-08,Debit,Houston,Branch,1,1040.43,0,0,0,0,0,0,0
TX001052,AC00228,175.21,2023-12-21,Credit,Mesa,ATM,1,6039.04,0,0,0,0,0,0,0
TX001053,AC00022,168.00,2023-08-24,Credit,Tucson,Branch,1,3498.58,0,0,0,0,0,0,0
TX001054,AC00052,11.46,2023-10-09,Debit,Chicago,Online,1,6628.75,0,0,1,0,0,1,0
TX001055,AC00151,382.07,2023-06-05,Credit,Omaha,Branch,1,10156.09,0,0,0,0,0,0,0
TX001056,AC00317,13.48,2023-09-20,Debit,Las Vegas,Online,3,521.88,0,0,1,0,0,1,0
TX001057,AC00348,65.32,2023-11-02,Debit,Mesa,ATM,1,9165.02,0,0,0,0,0,0,0
TX001058,AC00191,83.07,2023-01-06,Debit,Miami,Branch,4,6704.76,0,1,0,0,0,1,0
TX001059,AC00120,730.10,2023-07-25,Credit,Chicago,Branch,1,6384.05,0,0,0,0,0,0,0
TX001060,AC00487,85.31,2023-12-11,Debit,Kansas City,ATM,1,6095.65,0,0,0,0,0,0,0
TX001061,AC00173,726.61,2023-11-03,Debit,Phoenix,ATM,1,1008.76,0,0,0,0,0,0,0
TX001062,AC00089,130.40,2023-04-03,Debit,Raleigh,Branch,1,4381.24,0,0,0,0,0,0,0
TX001063,AC00456,68.10,2023-01-02,Debit,Milwaukee,ATM,1,1382.80,0,0,0,0,0,0,0
TX001064,AC00025,65.26,2023-12-08,Debit,Sacramento,Branch,1,7380.63,0,0,0,0,0,0,0
TX001065,AC00158,191.62,2023-07-28,Debit,Jacksonville,Branch,1,1981.67,0,0,0,0,0,0,0
TX001066,AC00041,212.88,2023-05-19,Debit,Fresno,Online,1,7036.72,0,0,1,0,0,1,0
TX001067,AC00458,88.38,2023-01-17,Debit,Virginia Beach,ATM,1,3707.82,0,0,0,0,0,0,0
TX001068,AC00248,48.77,2023-06-15,Credit,Austin,Online,1,2040.16,0,0,1,0,0,1,0
TX001069,AC00356,289.10,2023-07-11,Debit,Baltimore,ATM,1,267.53,0,0,0,0,1,1,0
TX001070,AC00065,390.09,2023-10-09,Debit,El Paso,Online,1,2617.23,0,0,1,0,0,1,0
TX001071,AC00249,48.29,2023-09-25,Debit,San Diego,Online,1,8883.40,0,0,1,0,0,1,0
TX001072,AC00497,333.83,2023-07-31,Debit,Fresno,ATM,1,1660.66,0,0,0,0,0,0,0
TX001073,AC00045,1074.29,2023-01-05,Debit,Portland,Branch,1,2011.60,0,0,0,0,0,0,0
TX001074,AC00442,100.27,2023-07-10,Debit,Miami,Online,1,4309.90,0,0,1,0,0,1,0
TX001075,AC00248,44.54,2023-10-16,Debit,San Antonio,ATM,1,362.40,0,0,0,0,0,0,0
TX001076,AC00078,1156.18,2023-09-21,Credit,Phoenix,Online,1,836.69,0,0,1,0,1,2,0
TX001077,AC00345,82.17,2023-12-18,Debit,Fort Worth,Branch,1,1913.06,0,0,0,0,0,0,0
TX001078,AC00331,1045.45,2023-10-30,Debit,Baltimore,Online,1,563.46,0,0,1,0,1,2,0
TX001079,AC00332,447.42,2023-12-18,Debit,Charlotte,Online,1,6133.22,0,0,1,0,0,1,0
TX001080,AC00448,590.26,2023-06-19,Credit,Austin,Branch,1,1068.28,0,0,0,0,0,0,0
TX001081,AC00102,192.73,2023-10-16,Debit,Milwaukee,Branch,1,2037.75,0,0,0,0,0,0,0
TX001082,AC00200,146.01,2023-04-25,Debit,San Francisco,Online,1,221.79,0,0,1,0,0,1,0
TX001083,AC00200,136.05,2023-01-23,Debit,Atlanta,Online,3,1127.54,0,0,1,0,0,1,0
TX001084,AC00086,11.57,2023-12-20,Credit,New York,Branch,1,2061.61,0,0,0,0,0,0,0
TX001085,AC00139,102.34,2023-05-18,Debit,San Antonio,Online,1,9326.28,0,0,1,0,0,1,0
TX001086,AC00154,7.82,2023-01-09,Debit,Boston,ATM,1,2240.49,0,0,0,0,0,0,0
TX001087,AC00403,79.43,2023-07-24,Debit,Dallas,ATM,1,6579.37,0,0,0,0,0,0,0
TX001088,AC00330,386.97,2023-01-31,Debit,Raleigh,Branch,1,1876.35,0,0,0,0,0,0,0
TX001089,AC00362,51.22,2023-06-29,Debit,Fresno,Branch,1,1664.59,0,0,0,0,0,0,0
TX001090,AC00423,256.05,2023-06-07,Debit,Nashville,ATM,1,6910.18,0,0,0,0,0,0,0
TX001091,AC00286,7.79,2023-06-16,Debit,Los Angeles,Branch,1,1319.85,0,0,0,0,0,0,0
TX001092,AC00332,233.71,2023-10-03,Debit,Louisville,Branch,1,6095.50,0,0,0,0,0,0,0
TX001093,AC00080,176.37,2023-01-16,Debit,Boston,Branch,1,2420.86,0,0,0,0,0,0,0
TX001094,AC00150,122.63,2023-04-20,Debit,Milwaukee,Branch,1,359.06,0,0,0,0,0,0,0
TX001095,AC00441,86.41,2023-03-27,Debit,Fresno,ATM,1,3128.71,0,0,0,0,0,0,0
TX001096,AC00196,21.57,2023-10-26,Debit,San Francisco,ATM,1,7587.48,0,0,0,0,0,0,0
TX001097,AC00444,82.67,2023-08-25,Debit,Milwaukee,Branch,1,290.59,0,0,0,0,0,0,0
TX001098,AC00295,451.35,2023-09-05,Credit,Baltimore,Branch,1,7707.96,0,0,0,0,0,0,0
TX001099,AC00157,299.42,2023-12-04,Credit,San Jose,Branch,1,4735.41,0,0,0,0,0,0,0
TX001100,AC00456,543.47,2023-08-14,Debit,Los Angeles,ATM,1,6165.03,0,0,0,0,0,0,0
TX001101,AC00271,346.76,2023-12-29,Credit,San Jose,Branch,1,1637.75,0,0,0,0,0,0,0
TX001102,AC00462,47.48,2023-02-20,Debit,El Paso,Branch,1,585.52,0,0,0,0,0,0,0
TX001103,AC00310,64.92,2023-05-19,Debit,Atlanta,Branch,1,5481.76,0,0,0,0,0,0,0
TX001104,AC00189,350.72,2023-08-02,Credit,Fresno,ATM,1,1982.90,0,0,0,0,0,0,0
TX001105,AC00328,3.80,2023-08-01,Debit,Charlotte,Online,1,5766.96,0,0,1,0,0,1,0
TX001106,AC00057,22.54,2023-08-29,Debit,El Paso,Online,1,7139.11,0,0,1,0,0,1,0
TX001107,AC00360,767.14,2023-08-29,Credit,Mesa,Branch,1,4732.57,0,0,0,0,0,0,0
TX001108,AC00209,167.47,2023-12-01,Debit,Sacramento,ATM,1,2293.13,0,0,0,0,0,0,0
TX001109,AC00390,43.65,2023-10-30,Credit,Charlotte,Branch,1,2870.67,0,0,0,0,0,0,0
TX001110,AC00061,391.08,2023-04-28,Debit,Fresno,Online,1,6885.16,0,0,1,0,0,1,0
TX001111,AC00345,390.77,2023-10-30,Debit,Portland,Online,1,5500.56,0,0,1,0,0,1,0
TX001112,AC00254,508.16,2023-03-28,Debit,Mesa,ATM,1,5609.44,0,0,0,0,0,0,0
TX001113,AC00271,36.76,2023-04-10,Credit,Philadelphia,Online,1,1228.93,0,0,1,0,0,1,0
TX001114,AC00451,332.33,2023-06-20,Debit,Kansas City,ATM,1,192.63,0,0,0,0,1,1,0
TX001115,AC00061,362.09,2023-02-27,Debit,New York,Branch,1,6590.28,0,0,0,0,0,0,0
TX001116,AC00245,42.58,2023-02-06,Debit,San Jose,Online,1,13485.00,0,0,1,0,0,1,0
TX001117,AC00105,122.35,2023-04-12,Credit,Atlanta,Branch,1,6472.50,0,0,0,0,0,0,0
TX001118,AC00122,248.66,2023-02-03,Debit,Chicago,Online,1,2571.39,0,0,1,0,0,1,0
TX001119,AC00202,461.25,2023-08-28,Credit,Sacramento,Online,1,676.10,0,0,1,0,0,1,0
TX001120,AC00423,61.77,2023-09-28,Debit,Charlotte,Branch,1,12352.20,0,0,0,0,0,0,0
TX001121,AC00362,268.92,2023-08-14,Debit,Chicago,Branch,1,8765.38,0,0,0,0,0,0,0
TX001122,AC00426,303.97,2023-02-02,Debit,Fort Worth,Online,5,1590.88,0,1,1,0,0,2,0
TX001123,AC00204,219.02,2024-01-01,Credit,San Diego,Online,1,7375.73,0,0,1,0,0,1,0
TX001124,AC00369,125.14,2023-08-28,Debit,Baltimore,Branch,1,1845.18,0,0,0,0,0,0,0
TX001125,AC00365,47.60,2023-02-23,Debit,Austin,Online,1,1382.51,0,0,1,0,0,1,0
TX001126,AC00063,592.82,2023-09-14,Debit,Memphis,Online,1,7508.98,0,0,1,0,0,1,0
TX001127,AC00455,372.50,2023-10-16,Debit,Nashville,ATM,1,3901.82,0,0,0,0,0,0,0
TX001128,AC00415,4.72,2023-04-17,Debit,Fort Worth,Branch,1,4792.01,0,0,0,0,0,0,0
TX001129,AC00279,144.93,2023-05-16,Debit,Fresno,Branch,1,6887.52,0,0,0,0,0,0,0
TX001130,AC00262,316.56,2023-08-29,Debit,Denver,Online,1,8643.51,0,0,1,0,0,1,0
TX001131,AC00306,9.18,2023-07-06,Debit,San Francisco,Online,1,887.32,0,0,1,0,0,1,0
TX001132,AC00164,421.25,2023-01-05,Debit,Fort Worth,Online,1,7174.69,0,0,1,0,0,1,0
TX001133,AC00236,185.71,2023-08-07,Debit,Virginia Beach,Branch,1,2679.91,0,0,0,0,0,0,0
TX001134,AC00095,1432.02,2023-09-08,Debit,Louisville,Branch,1,4315.07,1,0,0,1,0,2,0
